pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,self_accept_rate,self_closed_num_rate,self_contribution_rate,project_accept_rate,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor,deletions_per_week,additions_per_week,changes_per_week,per_lines_deleted_week_days,per_lines_added_week_days,per_lines_changed_week_days,deletions_per_pr,additions_per_pr,changes_per_pr,commits_average,comments_per_closed_pr,comments_per_merged_pr,close_latency,merge_latency
637,4,1,0,0,0,0.9259259259259259,1.0,0.055441478439425054,0.3408624229979466,1,1,0,2,5,7,16,0,1,27,3206,25,27,0,2,7,47,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,175.247311827957,392.2903225806452,567.5376344086021,300.5544147843942,266.1560574948665,566.7104722792608,3.564681724845996,2.403292181069959,2.4036144578313254,14.279835390946502,5.427710843373494
638,4,1,0,0,0,0.9285714285714286,1.0,0.05737704918032787,0.3422131147540984,1,1,0,1,1,1,1,0,1,28,3229,26,28,0,2,9,7,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,173.5531914893617,388.1914893617021,561.7446808510638,299.97131147540983,265.625,565.5963114754098,3.5614754098360657,2.40041067761807,2.395209580838323,14.252566735112936,5.401197604790419
639,1,0,1,0,0,0.7,1.0,0.02044989775051125,0.34355828220858897,1,5,27,1,6,102,30,1,1,10,724,7,10,10,3,4,61,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,653.1397849462365,148.9784946236559,802.1182795698925,299.35991820040897,265.0838445807771,564.4437627811861,3.556237218813906,2.3975409836065573,2.386904761904762,14.225409836065573,5.375
640,2,1,0,0,0,0.9310344827586207,1.0,0.05918367346938776,0.34285714285714286,1,1,0,1,2,4,2,0,2,29,3231,27,29,0,2,9,12,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,646.5106382978723,148.4787234042553,794.9893617021277,298.81020408163266,264.75102040816324,563.5612244897959,3.5510204081632653,2.3975409836065573,2.386904761904762,14.225409836065573,5.375
641,2,1,0,0,0,0.9,0.9666666666666667,0.06109979633401222,0.3421588594704684,1,1,0,2,2,142,88,0,3,30,3237,28,29,0,2,6,522,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,639.7263157894737,146.9578947368421,786.6842105263158,298.20570264765786,264.21995926680245,562.4256619144603,3.545824847250509,2.3975409836065573,2.386904761904762,14.225409836065573,5.375
642,4,2,0,0,0,0.9333333333333333,0.9866666666666667,0.1524390243902439,0.34552845528455284,1,2,0,1,1,2,1,0,2,75,84405,71,74,0,2,9,28,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,633.9791666666666,146.90625,780.8854166666666,297.7784552845528,263.9715447154472,561.75,3.542682926829268,2.3918367346938774,2.3705882352941177,14.17142857142857,5.323529411764706
643,2,2,0,0,0,0.9342105263157895,0.9868421052631579,0.15415821501014199,0.34685598377281945,1,5,0,2,8,4,29,0,2,76,84408,72,75,0,4,7,85,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,627.4536082474227,145.41237113402062,772.8659793814433,297.1764705882353,263.44016227180526,560.6166328600406,3.537525354969574,2.391038696537678,2.3684210526315788,14.144602851323828,5.298245614035087
645,2,2,0,0,0,0.935064935064935,0.987012987012987,0.15587044534412955,0.3481781376518219,1,0,0,1,1,2,1,0,2,77,84441,73,76,0,1,5,3,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,129.8181818181818,487.1168831168831,616.9350649350649,296.6336032388664,262.914979757085,559.5485829959514,3.534412955465587,2.3963414634146343,2.383720930232558,14.117886178861788,5.273255813953488
646,2,2,1,0,0,0.9230769230769231,0.9743589743589743,0.15757575757575756,0.3474747474747475,1,3,0,1,7,34,22,1,3,78,84444,74,76,0,3,9,15,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,128.16666666666666,480.8974358974359,609.0641025641025,296.03636363636366,262.3878787878788,558.4242424242424,3.529292929292929,2.3963414634146343,2.383720930232558,14.117886178861788,5.273255813953488
647,4,2,0,0,0,0.9113924050632911,0.9620253164556962,0.1592741935483871,0.3467741935483871,1,1,2,1,1,6,4,0,4,79,84500,75,76,38,2,7,11,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,126.82278481012658,475.24050632911394,602.0632911392405,295.48387096774195,261.9274193548387,557.4112903225806,3.524193548387097,2.3963414634146343,2.383720930232558,14.117886178861788,5.273255813953488
648,4,1,0,0,0,0.9354838709677419,1.0,0.06237424547283702,0.34808853118712274,1,2,0,1,1,2,2,0,4,31,3467,29,31,0,3,8,64,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,125.2875,469.375,594.6625,294.89738430583503,261.41247484909456,556.3098591549295,3.5191146881287727,2.393509127789047,2.3757225433526012,14.09127789046653,5.2485549132947975
649,3,2,0,0,0,0.925,0.975,0.1606425702811245,0.3534136546184739,1,3,0,1,6,0,160,0,2,80,84510,76,78,0,2,6,69,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,123.76543209876543,463.60493827160496,587.3703703703703,294.3092369477912,260.89156626506025,555.2008032128514,3.5140562248995986,2.399193548387097,2.3920454545454546,14.014112903225806,5.181818181818182
650,3,0,0,2,0,0.7272727272727273,1.0,0.022044088176352707,0.3527054108216433,1,1,4,1,3,32,21,0,3,11,856,8,11,12,3,7,55,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,124.20731707317073,457.9512195121951,582.1585365853658,294.04008016032066,260.3687374749499,554.4088176352706,3.509018036072144,2.399193548387097,2.3920454545454546,14.014112903225806,5.181818181818182
651,4,2,0,0,0,0.9382716049382716,0.9876543209876543,0.162,0.356,1,2,0,1,2,11,7,0,1,81,84670,77,80,0,2,7,0,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,122.96385542168674,452.8192771084337,575.7831325301205,293.494,259.912,553.406,3.504,2.3927855711422845,2.3820224719101124,13.935871743486974,5.134831460674158
652,4,2,0,0,0,0.9390243902439024,0.9878048780487805,0.16367265469061876,0.35728542914171657,0,1,0,1,4,50,82,0,1,82,84688,78,81,0,2,6,26,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,49.31428571428572,54.857142857142854,104.17142857142858,292.92215568862275,259.41516966067866,552.3373253493014,3.499001996007984,2.392,2.3798882681564244,13.91,5.111731843575419
653,4,2,0,0,0,0.9397590361445783,0.9879518072289156,0.16533864541832669,0.35856573705179284,0,1,0,1,2,0,44,0,1,83,84820,79,82,0,2,7,0,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,50.22222222222222,54.72222222222222,104.94444444444444,292.50199203187253,258.99800796812747,551.5,3.49402390438247,2.3892215568862274,2.3722222222222222,13.884231536926148,5.088888888888889
654,4,2,1,0,0,0.9404761904761905,0.9880952380952381,0.16699801192842942,0.35984095427435386,0,1,0,1,7,4,168,1,1,84,84864,80,83,0,2,3,57,0,0,0,0,0,1420.388349514563,1251.1456310679612,2671.5339805825242,50.054054054054056,53.24324324324324,103.29729729729729,292.0079522862823,258.4831013916501,550.4910536779324,3.489065606361829,2.3864541832669324,2.3646408839779007,13.858565737051793,5.066298342541437
657,4,1,0,0,0,0.9375,1.0,0.06349206349206349,0.3611111111111111,1,0,0,1,1,1,1,0,1,32,3471,30,32,0,1,5,22,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,387.1212121212121,359.42424242424244,746.5454545454545,291.76190476190476,257.9781746031746,549.7400793650794,3.484126984126984,2.3836978131212723,2.357142857142857,13.83300198807157,5.043956043956044
658,1,1,0,0,0,0.9393939393939394,1.0,0.06534653465346535,0.36237623762376237,1,1,0,3,3,31,10,0,1,33,3473,31,33,0,2,2,16,0,0,0,1,0,1413.923076923077,1250.201923076923,2664.125,381.35820895522386,354.07462686567163,735.4328358208955,291.1861386138614,257.46930693069305,548.6554455445545,3.479207920792079,2.378968253968254,2.3442622950819674,13.807539682539682,5.021857923497268
662,4,0,0,0,0,0.6666666666666666,1.0,0.023715415019762844,0.3616600790513834,1,1,0,1,1,11,6,0,2,12,909,8,12,0,2,4,10,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,281.57575757575756,152.46464646464648,434.04040404040404,290.6304347826087,257.0217391304348,547.6521739130435,3.4782608695652173,2.378968253968254,2.3442622950819674,13.807539682539682,5.021857923497268
663,2,1,1,0,0,1,0,0.0,0.3629191321499014,1,5,0,1,2,42,10,2,2,0,0,0,0,0,2,4,26,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,171.73684210526315,384.11578947368423,555.8526315789474,290.06903353057197,256.53648915187375,546.6055226824458,3.473372781065089,2.376237623762376,2.3369565217391304,13.782178217821782,5.0
664,1,1,1,0,0,0.8571428571428571,1.0,0.013779527559055118,0.3661417322834646,1,9,15,1,3,55,26,2,1,7,9460,6,7,5,5,10,108,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,621.3469387755102,143.96938775510205,765.3163265306123,289.51771653543307,256.11417322834643,545.6318897637796,3.468503937007874,2.378698224852071,2.3440860215053765,13.733727810650887,4.962365591397849
665,4,0,0,0,0,0.6923076923076923,1.0,0.025540275049115914,0.3654223968565815,1,1,0,1,1,3,3,0,2,13,926,9,13,0,2,5,6,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,615.3333333333334,143.07070707070707,758.4040404040404,289.0,255.71905697445973,544.7190569744597,3.463654223968566,2.378698224852071,2.3440860215053765,13.733727810650887,4.962365591397849
666,3,1,0,0,0,0.875,1.0,0.01568627450980392,0.3686274509803922,1,1,0,1,1,0,0,0,1,8,9541,7,8,0,2,10,7,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,121.58333333333333,447.5595238095238,569.1428571428571,288.4392156862745,255.2235294117647,543.6627450980392,3.458823529411765,2.388998035363458,2.372340425531915,13.68565815324165,4.925531914893617
667,3,1,0,0,0,0.9411764705882353,1.0,0.06653620352250489,0.3698630136986301,0,1,1,1,5,40,28,0,1,34,3514,32,34,16,2,8,0,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,53.1578947368421,51.94736842105263,105.10526315789474,287.8747553816047,254.72407045009786,542.5988258317026,3.4540117416829745,2.3862745098039215,2.365079365079365,13.66078431372549,4.904761904761905
668,1,2,1,0,0,0.9411764705882353,0.9882352941176471,0.166015625,0.37109375,0,3,2,1,22,84,491,2,1,85,85036,81,84,42,2,8,68,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,52.51282051282051,51.64102564102564,104.15384615384616,287.3671875,254.3046875,541.671875,3.44921875,2.3835616438356166,2.357894736842105,13.63600782778865,4.88421052631579
669,2,2,1,0,0,0.9418604651162791,0.9883720930232558,0.16764132553606237,0.3723196881091618,0,4,6,1,6,30,111,1,1,86,85611,82,85,43,2,5,29,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,174.25,43.166666666666664,217.41666666666666,287.76413255360626,253.97270955165692,541.7368421052631,3.4444444444444446,2.384765625,2.3612565445026177,13.611328125,4.863874345549738
670,2,2,0,0,0,0.9310344827586207,0.9770114942528736,0.16926070038910507,0.3715953307392996,0,1,0,1,11,14,91,0,2,87,85752,83,85,0,2,4,15,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,171.72,42.64,214.36,287.420233463035,253.53696498054475,540.9571984435797,3.4396887159533076,2.384765625,2.3612565445026177,13.611328125,4.863874345549738
671,2,2,1,0,0,0.9204545454545454,0.9659090909090909,0.170873786407767,0.37087378640776697,0,1,1,1,11,10,298,2,3,88,85857,84,85,44,2,6,21,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,168.6153846153846,41.53846153846154,210.15384615384616,287.0388349514563,253.0718446601942,540.1106796116505,3.4349514563106798,2.384765625,2.3612565445026177,13.611328125,4.863874345549738
672,3,2,1,0,0,0.9101123595505618,0.9550561797752809,0.17248062015503876,0.3701550387596899,0,1,1,1,20,35,268,2,4,89,86165,85,85,45,2,5,106,0,1,1,0,0,1413.923076923077,1250.201923076923,2664.125,173.40740740740742,40.370370370370374,213.77777777777777,287.06007751937983,252.60077519379846,539.6608527131783,3.4302325581395348,2.384765625,2.3612565445026177,13.611328125,4.863874345549738
673,3,2,1,0,0,0.9,0.9444444444444444,0.17408123791102514,0.3694390715667311,0,1,1,1,12,18,237,2,5,90,86468,86,85,45,2,4,37,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,176.78571428571428,40.17857142857143,216.96428571428572,287.0232108317215,252.1798839458414,539.2030947775629,3.425531914893617,2.384765625,2.3612565445026177,13.611328125,4.863874345549738
674,3,2,1,0,0,0.945054945054945,0.989010989010989,0.17567567567567569,0.3783783783783784,0,1,0,1,4,5,51,2,1,91,86723,87,90,0,2,6,22,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,178.86206896551724,39.41379310344828,218.27586206896552,286.9266409266409,251.72779922779924,538.6544401544402,3.4208494208494207,2.377176015473888,2.3418367346938775,13.48936170212766,4.76530612244898
675,2,2,0,0,0,0.9347826086956522,0.9782608695652174,0.17726396917148363,0.37764932562620424,0,0,0,1,9,18,42,0,2,92,86779,88,90,0,1,6,10,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,174.6,38.266666666666666,212.86666666666667,286.4720616570328,251.252408477842,537.7244701348748,3.4161849710982657,2.377176015473888,2.3418367346938775,13.48936170212766,4.76530612244898
676,4,2,0,0,0,0.9354838709677419,0.978494623655914,0.17884615384615385,0.37884615384615383,0,0,1,1,4,67,99,0,2,93,86839,89,91,46,1,7,0,0,0,0,0,0,1413.923076923077,1250.201923076923,2664.125,170.32258064516128,37.61290322580645,207.93548387096774,286.00192307692305,250.80384615384617,536.8057692307692,3.4115384615384614,2.3745173745173744,2.33502538071066,13.465250965250965,4.746192893401015
677,2,2,0,0,0,0.9468085106382979,0.9893617021276596,0.18042226487523993,0.381957773512476,1,1,4,1,8,28,15,0,1,94,87005,90,93,47,3,6,7,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,375.8970588235294,349.3235294117647,725.2205882352941,285.6429942418426,250.4510556621881,536.0940499040307,3.4069097888675626,2.3653846153846154,2.3115577889447234,13.417307692307693,4.708542713567839
678,3,0,0,0,0,0.2,1.0,0.009578544061302681,0.3831417624521073,1,0,0,1,1,5,3,0,1,5,15910,1,5,0,1,5,35,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,370.6666666666667,344.6666666666667,715.3333333333334,285.12452107279694,250.0249042145594,535.1494252873563,3.4022988505747125,2.362763915547025,2.305,13.393474088291747,4.69
679,4,2,0,0,0,0.9473684210526315,0.9894736842105263,0.18164435946462715,0.384321223709369,1,2,0,1,2,3,3,0,1,95,87048,91,94,0,3,9,0,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,365.4142857142857,339.8142857142857,705.2285714285714,284.58508604206503,249.55640535372848,534.1414913957935,3.3977055449330784,2.3582375478927204,2.2935323383084576,13.369731800766283,4.6716417910447765
680,2,0,0,0,0,0.7142857142857143,1.0,0.026717557251908396,0.38549618320610685,1,10,0,1,3,4,18,0,1,14,932,10,14,0,3,4,15,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,360.3098591549296,335.07042253521126,695.3802816901408,284.0477099236641,249.08587786259542,533.1335877862596,3.3931297709923665,2.35755258126195,2.292079207920792,13.346080305927343,4.653465346534653
681,3,2,0,0,0,0.9479166666666666,0.9895833333333334,0.18285714285714286,0.38476190476190475,1,0,0,1,4,0,96,0,2,96,87054,92,95,0,1,3,17,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,278.82,151.05,429.87,283.5409523809524,248.61904761904762,532.16,3.388571428571429,2.35755258126195,2.292079207920792,13.346080305927343,4.653465346534653
684,1,0,0,0,0,1.0,1.0,0.009505703422053232,0.38783269961977185,1,5,0,1,3,42,5,0,1,5,231,5,5,0,3,9,23,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,170.05208333333334,380.5520833333333,550.6041666666666,283.18441064638785,248.14638783269962,531.3307984790874,3.3840304182509504,2.3676190476190477,2.3186274509803924,13.299047619047618,4.617647058823529
685,2,2,0,0,0,0.9484536082474226,0.9896907216494846,0.1840607210626186,0.3870967741935484,1,3,3,1,18,171,434,0,2,97,87150,93,96,48,4,7,197,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,609.21,141.67,750.88,282.6565464895636,247.75521821631878,530.4117647058823,3.379506641366224,2.3676190476190477,2.3186274509803924,13.299047619047618,4.617647058823529
688,1,0,0,2,0,0.7333333333333333,1.0,0.028409090909090908,0.39015151515151514,1,3,1,1,1,154,0,0,1,15,954,11,15,16,3,4,3,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,607.4752475247525,141.96039603960395,749.4356435643564,282.9431818181818,247.6098484848485,530.5530303030303,3.375,2.3738140417457307,2.3349514563106797,13.252371916508539,4.58252427184466
689,4,2,0,0,0,0.9489795918367347,0.9897959183673469,0.18525519848771266,0.389413988657845,1,3,1,1,25,106,659,0,2,98,87755,94,97,49,3,4,22,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,601.5196078431372,142.07843137254903,743.5980392156863,282.4083175803403,247.4328922495274,529.8412098298677,3.3705103969754253,2.3738140417457307,2.3349514563106797,13.252371916508539,4.58252427184466
690,4,2,0,0,0,0.9494949494949495,0.98989898989899,0.18679245283018867,0.3905660377358491,1,1,0,1,14,36,196,0,2,99,88520,95,98,0,2,5,12,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,602.0776699029126,141.72815533980582,743.8058252427185,283.1188679245283,247.16603773584905,530.2849056603774,3.3660377358490567,2.375,2.3381642512077296,13.229166666666666,4.565217391304348
691,3,2,0,0,0,0.95,0.99,0.18832391713747645,0.391713747645951,1,2,4,1,12,88,39,0,2,100,88752,96,99,50,3,7,99,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,120.15294117647059,442.29411764705884,562.4470588235295,282.954802259887,246.7683615819209,529.723163841808,3.361581920903955,2.372400756143667,2.331730769230769,13.206049149338375,4.548076923076923
692,3,2,0,0,0,0.9504950495049505,0.9900990099009901,0.18984962406015038,0.39285714285714285,1,0,0,1,1,3,0,0,2,101,88879,97,100,0,1,6,7,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,119.20930232558139,438.1744186046512,557.3837209302326,282.49624060150376,246.4699248120301,528.9661654135339,3.357142857142857,2.371698113207547,2.3301435406698565,13.183018867924527,4.5311004784688995
693,4,2,0,0,0,0.9509803921568627,0.9901960784313726,0.19136960600375236,0.39399624765478425,1,2,0,1,18,165,63,0,2,102,88882,98,101,0,2,8,33,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,117.83908045977012,433.17241379310343,551.0114942528736,281.96622889305814,246.01313320825517,527.9793621013133,3.352720450281426,2.367231638418079,2.3190476190476192,13.160075329566855,4.514285714285714
694,4,2,0,0,0,0.9514563106796117,0.9902912621359223,0.19288389513108614,0.3951310861423221,1,2,0,1,2,44,1,0,2,103,89110,99,102,0,2,9,5,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,117.2159090909091,430.125,547.3409090909091,281.5561797752809,245.8614232209738,527.4176029962547,3.348314606741573,2.3665413533834587,2.3175355450236967,13.137218045112782,4.497630331753554
695,2,2,0,0,0,0.9519230769230769,0.9903846153846154,0.19439252336448598,0.39626168224299063,1,0,0,1,3,6,1,0,1,104,89155,100,103,0,1,5,4,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,115.91011235955057,425.7865168539326,541.6966292134831,281.0317757009346,245.4841121495327,526.5158878504673,3.34392523364486,2.3670411985018727,2.3160377358490565,13.093632958801498,4.481132075471698
696,1,2,1,0,0,0.9523809523809523,0.9904761904761905,0.1958955223880597,0.39738805970149255,0,3,0,1,35,198,157,2,1,105,89162,101,104,0,2,8,94,0,0,0,0,0,1417.3333333333333,1242.7142857142858,2660.0476190476193,168.09375,38.53125,206.625,280.50932835820896,245.03731343283582,525.5466417910447,3.33955223880597,2.3626168224299064,2.3051643192488265,13.071028037383178,4.464788732394366
700,4,2,0,0,0,0.9528301886792453,0.9905660377358491,0.1973929236499069,0.3985102420856611,1,0,0,1,6,13,13,0,1,106,89517,102,105,0,1,4,0,0,0,0,0,0,1419.9056603773586,1240.9245283018868,2660.830188679245,277.009900990099,149.55445544554456,426.56435643564356,280.27932960893855,244.94972067039106,525.2290502793296,3.335195530726257,2.3638059701492535,2.308411214953271,13.048507462686567,4.4485981308411215
701,4,0,0,0,0,1,0,0.0,0.3996282527881041,1,1,3,1,1,13,9,0,1,0,0,0,0,1,2,2,25,0,0,0,0,0,1419.9056603773586,1240.9245283018868,2660.830188679245,274.421568627451,148.2156862745098,422.6372549019608,279.7825278810409,244.5185873605948,524.3011152416357,3.3308550185873607,2.359404096834264,2.297674418604651,13.02607076350093,4.432558139534883
